Frame,NG,NH,T5,TRQ,OIL_PRESS,OIL_TEMP,FF,SPEED,ALT,Unnamed: 10
3483,82.93140411377,89.909332275391,594.34204101563,461.00520646729,81.11449432373,49.088798522949,228.37730407715,150.6383972168,9913.0908203125, 
3484,82.93140411377,89.90699005127,594.34204101563,461.04072495117,81.114501953125,49.08678817749,228.38305664063,150.60697937012,9912.4384765625, 
3485,82.93140411377,89.906280517578,594.34204101563,461.07138158936,81.11450958252,49.084800720215,228.38870239258,150.57592773438,9911.7919921875, 
3486,82.931419372559,89.907279968262,594.34216308594,461.09834682617,81.11450958252,49.082664489746,228.3948059082,150.54257202148,9911.095703125, 
3487,82.931419372559,89.909706115723,594.34216308594,461.11657874756,81.114517211914,49.080680847168,228.40048217773,150.51170349121,9910.453125, 
3488,82.931419372559,89.913383483887,594.34216308594,461.12814813965,81.114517211914,49.078681945801,228.40618896484,150.48054504395,9909.8017578125, 
3489,82.931427001953,89.91773223877,594.34222412109,461.13319005371,81.114517211914,49.076721191406,228.41178894043,150.45007324219,9909.1640625, 
3490,82.931434631348,89.922340393066,594.34228515625,461.13282991699,81.114517211914,49.074714660645,228.41752624512,150.41883850098,9908.509765625, 
3491,82.931434631348,89.926971435547,594.34228515625,461.12801308838,81.114517211914,49.072761535645,228.42315673828,150.38841247559,9907.873046875, 
3492,82.931449890137,89.932121276855,594.34234619141,461.1186045166,81.114517211914,49.070720672607,228.4289855957,150.35665893555,9907.2060546875, 
3493,82.931449890137,89.936981201172,594.34234619141,461.10658495361,81.114517211914,49.068775177002,228.43461608887,150.32643127441,9906.5693359375, 
3494,82.931457519531,89.941078186035,594.34240722656,461.0928997583,81.114517211914,49.066814422607,228.44024658203,150.29595947266,9905.927734375, 
3495,82.931465148926,89.944709777832,594.34246826172,461.07867435791,81.114517211914,49.064861297607,228.4458770752,150.26564025879,9905.287109375, 
3496,82.93147277832,89.948165893555,594.34252929688,461.06422387207,81.114517211914,49.062927246094,228.45146179199,150.23558044434,9904.65234375, 
3497,82.931480407715,89.951858520508,594.34259033203,461.04914314697,81.114517211914,49.060981750488,228.45707702637,150.20538330078,9904.0146484375, 
3498,82.931495666504,89.955764770508,594.34265136719,461.03248682373,81.114524841309,49.058921813965,228.46304321289,150.17340087891,9903.3369140625, 
3499,82.931495666504,89.959289550781,594.34265136719,461.01677585938,81.114524841309,49.056980133057,228.46871948242,150.14323425293,9902.697265625, 
3500,82.931495666504,89.962387084961,594.34265136719,461.00151506592,81.114524841309,49.055046081543,228.47428894043,150.11315917969,9902.060546875, 
3501,82.931503295898,89.965072631836,594.34271240234,460.9874247168,81.114524841309,49.053153991699,228.47975158691,150.08372497559,9901.435546875, 
3502,82.931510925293,89.967224121094,594.3427734375,460.97436976074,81.114524841309,49.051219940186,228.48536682129,150.05368041992,9900.796875, 
3503,82.931518554688,89.967842102051,594.34283447266,460.96451101807,81.114524841309,49.049297332764,228.49098205566,150.02372741699,9900.16015625, 
3504,82.931533813477,89.966514587402,594.34289550781,460.959469104,81.114524841309,49.047241210938,228.49696350098,149.99163818359,9899.48046875, 
3505,82.931533813477,89.963752746582,594.34289550781,460.96072958252,81.114524841309,49.045322418213,228.50257873535,149.96170043945,9898.845703125, 
3506,82.931533813477,89.960304260254,594.34289550781,460.96757218018,81.114532470703,49.043411254883,228.50813293457,149.93180847168,9898.2109375, 
3507,82.931541442871,89.956512451172,594.34295654297,460.9794116748,81.114532470703,49.04150390625,228.51368713379,149.90196228027,9897.578125, 
3508,82.931549072266,89.952606201172,594.34301757813,460.99530270752,81.114532470703,49.039623260498,228.51916503906,149.87251281738,9896.9541015625, 
3509,82.93155670166,89.94841003418,594.34307861328,461.01538032959,81.114532470703,49.037700653076,228.52479553223,149.84233093262,9896.314453125, 
3510,82.931564331055,89.943603515625,594.34313964844,461.03968955811,81.114532470703,49.035755157471,228.53050231934,149.81170654297,9895.666015625, 
3511,82.931571960449,89.938285827637,594.34313964844,461.06769018799,81.114532470703,49.033821105957,228.53617858887,149.78123474121,9895.021484375, 
3512,82.931571960449,89.93310546875,594.34313964844,461.09744648437,81.114532470703,49.031951904297,228.54167175293,149.75173950195,9894.3984375, 
3513,82.931579589844,89.928787231445,594.34320068359,461.12846325928,81.114540100098,49.030082702637,228.54713439941,149.7222442627,9893.7744140625, 
3514,82.931587219238,89.926010131836,594.34326171875,461.1589398291,81.114540100098,49.028198242188,228.55267333984,149.69242858887,9893.1435546875, 
3515,82.931587219238,89.925025939941,594.34326171875,461.18558994629,81.114540100098,49.026363372803,228.55810546875,149.66328430176,9892.5283203125, 
3516,82.931602478027,89.925979614258,594.34338378906,461.20800845703,81.114540100098,49.024486541748,228.5636138916,149.6335144043,9891.8974609375, 
3517,82.931617736816,89.929046630859,594.34344482422,461.22434966064,81.114540100098,49.022529602051,228.56944274902,149.60241699219,9891.240234375, 
3518,82.931617736816,89.933815002441,594.34344482422,461.2320926001,81.114547729492,49.020671844482,228.57496643066,149.57290649414,9890.6162109375, 
3519,82.931617736816,89.93953704834,594.34344482422,461.23236270264,81.114547729492,49.018810272217,228.58045959473,149.54327392578,9889.9892578125, 
3520,82.931617736816,89.945877075195,594.34344482422,461.22597027588,81.114555358887,49.016986846924,228.58586120605,149.51419067383,9889.3720703125, 
3521,82.931625366211,89.953620910645,594.34350585938,461.21224006348,81.114555358887,49.015148162842,228.59129333496,149.48489379883,9888.7509765625, 
3522,82.931640625,89.961517333984,594.34362792969,461.1917572876,81.114555358887,49.013244628906,228.5969543457,149.45455932617,9888.107421875, 
3523,82.931655883789,89.967445373535,594.34368896484,461.16875355469,81.114562988281,49.01131439209,228.60275268555,149.42375183105,9887.4541015625, 
3524,82.931655883789,89.970809936523,594.34368896484,461.14836081299,81.114562988281,49.0094871521,228.60824584961,149.39456176758,9886.8330078125, 
3525,82.931655883789,89.971725463867,594.34368896484,461.132334729,81.114562988281,49.007678985596,228.61361694336,149.36576843262,9886.2197265625, 
3526,82.931663513184,89.970390319824,594.34375,461.12229591797,81.114562988281,49.005851745605,228.61906433105,149.33660888672,9885.5986328125, 
3527,82.931663513184,89.967071533203,594.34375,461.11986499512,81.114562988281,49.00407409668,228.62437438965,149.30822753906,9884.9931640625, 
3528,82.931678771973,89.962425231934,594.34387207031,461.12544711426,81.114570617676,49.002243041992,228.62985229492,149.27906799316,9884.3681640625, 
3529,82.931678771973,89.957290649414,594.34387207031,461.13782681396,81.114570617676,49.000434875488,228.6353302002,149.25025939941,9883.7490234375, 
3530,82.931694030762,89.952003479004,594.34393310547,461.15700409424,81.114570617676,48.998550415039,228.64097595215,149.22026062012,9883.1044921875, 
3531,82.931694030762,89.946632385254,594.34393310547,461.18000782715,81.114570617676,48.99674987793,228.64642333984,149.19169616699,9882.4892578125, 
3532,82.931701660156,89.94197845459,594.34399414063,461.20598268799,81.114570617676,48.994960784912,228.65179443359,149.16333007813,9881.8759765625, 
3533,82.931709289551,89.938583374023,594.34405517578,461.23267782227,81.114570617676,48.993186950684,228.65718078613,149.13520812988,9881.2646484375, 
3534,82.931709289551,89.936592102051,594.34405517578,461.2582475293,81.114570617676,48.991413116455,228.66256713867,149.10717773438,9880.6533203125, 
3535,82.93172454834,89.934509277344,594.34417724609,461.28368218506,81.114570617676,48.989608764648,228.66801452637,149.07867431641,9880.0302734375, 
3536,82.93172454834,89.930824279785,594.34417724609,461.31028728516,81.11457824707,48.987815856934,228.67352294922,149.05044555664,9879.4091796875, 
3537,82.931739807129,89.925559997559,594.34423828125,461.3415741626,81.11457824707,48.985939025879,228.67921447754,149.02096557617,9878.7587890625, 
3538,82.931739807129,89.919731140137,594.34423828125,461.37439162109,81.11457824707,48.984153747559,228.68469238281,148.9930267334,9878.1396484375, 
3539,82.931747436523,89.914390563965,594.34429931641,461.40914481445,81.11457824707,48.98237991333,228.69012451172,148.9652557373,9877.5205078125, 
3540,82.931755065918,89.909767150879,594.34436035156,461.44452824707,81.114585876465,48.980617523193,228.69551086426,148.93782043457,9876.9072265625, 
3541,82.931755065918,89.905776977539,594.34436035156,461.47964157715,81.114585876465,48.978862762451,228.70091247559,148.91053771973,9876.2939453125, 
3542,82.931770324707,89.902534484863,594.34448242188,461.51470989014,81.114593505859,48.977058410645,228.70643615723,148.88258361816,9875.662109375, 
3543,82.931777954102,89.900177001953,594.34448242188,461.54833765625,81.114593505859,48.975219726563,228.71214294434,148.85415649414,9875.017578125, 
3544,82.931777954102,89.898712158203,594.34448242188,461.57773381592,81.114601135254,48.973445892334,228.71765136719,148.82681274414,9874.3935546875, 
3545,82.931793212891,89.898750305176,594.34460449219,461.60316847168,81.114601135254,48.971664428711,228.72314453125,148.79940795898,9873.765625, 
3546,82.93180847168,89.900512695313,594.3447265625,461.62536189697,81.114601135254,48.969676971436,228.7293548584,148.76895141602,9873.0625, 
3547,82.93180847168,89.902946472168,594.3447265625,461.63954228027,81.114593505859,48.967872619629,228.73501586914,148.74140930176,9872.423828125, 
3548,82.931816101074,89.906341552734,594.34478759766,461.64805051025,81.114593505859,48.966068267822,228.74060058594,148.71392822266,9871.78515625, 
3549,82.931816101074,89.910873413086,594.34478759766,461.65021133057,81.114593505859,48.96435546875,228.7459564209,148.68795776367,9871.177734375, 
3550,82.931816101074,89.916381835938,594.34478759766,461.64633986084,81.114585876465,48.962623596191,228.75134277344,148.66174316406,9870.5625, 
3551,82.931823730469,89.922340393066,594.34478759766,461.63715637451,81.114585876465,48.960906982422,228.75668334961,148.63583374023,9869.951171875, 
3552,82.931831359863,89.928153991699,594.34484863281,461.62365124756,81.114593505859,48.959182739258,228.76211547852,148.60989379883,9869.3359375, 
3553,82.931838989258,89.933647155762,594.34490966797,461.60726502686,81.114593505859,48.957469940186,228.76751708984,148.58416748047,9868.72265625, 
3554,82.931846618652,89.938827514648,594.34497070313,461.58876300293,81.114593505859,48.955760955811,228.77291870117,148.55850219727,9868.107421875, 
3555,82.931861877441,89.944175720215,594.34503173828,461.56751493652,81.114601135254,48.953964233398,228.77861022949,148.53163146973,9867.4619140625, 
3556,82.931861877441,89.949394226074,594.34503173828,461.54622185303,81.114608764648,48.952270507813,228.78402709961,148.50633239746,9866.8505859375, 
3557,82.93187713623,89.954528808594,594.34515380859,461.52159750488,81.114608764648,48.950401306152,228.78993225098,148.47840881348,9866.1748046875, 
3558,82.93187713623,89.959541320801,594.34515380859,461.49832366943,81.114608764648,48.948661804199,228.79550170898,148.45245361328,9865.5458984375, 
3559,82.931884765625,89.964614868164,594.34521484375,461.47423952637,81.114608764648,48.946910858154,228.80107116699,148.42636108398,9864.9111328125, 
3560,82.931900024414,89.970420837402,594.34533691406,461.44623889648,81.114608764648,48.944976806641,228.80725097656,148.39755249023,9864.2080078125, 
3561,82.931907653809,89.976280212402,594.34533691406,461.41895854004,81.114608764648,48.943138122559,228.81315612793,148.37022399902,9863.5400390625, 
3562,82.931922912598,89.981803894043,594.34545898438,461.39082285889,81.114608764648,48.941261291504,228.8191986084,148.34231567383,9862.85546875, 
3563,82.931922912598,89.986602783203,594.34545898438,461.36583837402,81.114608764648,48.939552307129,228.82470703125,148.31700134277,9862.232421875, 
3564,82.931938171387,89.991340637207,594.34558105469,461.33770269287,81.114608764648,48.937610626221,228.83093261719,148.28814697266,9861.521484375, 
3565,82.931938171387,89.995826721191,594.34558105469,461.31204295166,81.114616394043,48.935760498047,228.83695983887,148.26057434082,9860.83984375, 
3566,82.931938171387,89.999465942383,594.34558105469,461.2888141333,81.114616394043,48.933952331543,228.84278869629,148.23373413086,9860.1748046875, 
3567,82.931938171387,90.002090454102,594.34558105469,461.2697719043,81.114616394043,48.932289123535,228.84814453125,148.20899963379,9859.5615234375, 
3568,82.931953430176,90.004386901855,594.34564208984,461.24996438477,81.114616394043,48.930316925049,228.85453796387,148.17956542969,9858.83203125, 
3569,82.93196105957,90.005912780762,594.345703125,461.23542386475,81.114616394043,48.92850112915,228.86047363281,148.1524810791,9858.16015625, 
3570,82.931968688965,90.006256103516,594.34576416016,461.22511495117,81.114616394043,48.926689147949,228.86637878418,148.12545776367,9857.490234375, 
3571,82.931968688965,90.00560760498,594.34576416016,461.21980293457,81.114616394043,48.925022125244,228.87182617188,148.10054016113,9856.8720703125, 
3572,82.931983947754,90.004493713379,594.34582519531,461.21840740479,81.114616394043,48.92310333252,228.8780670166,148.07176208496,9856.1572265625, 
3573,82.931991577148,90.001304626465,594.34588623047,461.22358437012,81.114616394043,48.921279907227,228.88409423828,148.0443572998,9855.4775390625, 
3574,82.931999206543,89.995765686035,594.34594726563,461.23708949707,81.114624023438,48.919486999512,228.88996887207,148.01737976074,9854.8095703125, 
3575,82.931999206543,89.989250183105,594.34594726563,461.25671694824,81.114624023438,48.91784286499,228.89538574219,147.99261474609,9854.1943359375, 
3576,82.932014465332,89.980987548828,594.34606933594,461.28957942383,81.114631652832,48.915920257568,228.90170288086,147.96350097656,9853.4736328125, 
3577,82.932022094727,89.970840454102,594.34613037109,461.32923947998,81.114639282227,48.914138793945,228.90760803223,147.93644714355,9852.8056640625, 
3578,82.932029724121,89.960113525391,594.34613037109,461.37749780029,81.114639282227,48.912353515625,228.91352844238,147.90928649902,9852.1337890625, 
3579,82.932037353516,89.949058532715,594.34619140625,461.43480455566,81.114639282227,48.910511016846,228.91963195801,147.88116455078,9851.439453125, 
3580,82.932052612305,89.938148498535,594.34631347656,461.49922401123,81.114639282227,48.908626556396,228.92590332031,147.85223388672,9850.7265625, 
3581,82.932052612305,89.927955627441,594.34631347656,461.56206786865,81.114646911621,48.90686416626,228.93180847168,147.82513427734,9850.05859375, 
3582,82.932052612305,89.918548583984,594.34631347656,461.62527186279,81.114646911621,48.905139923096,228.93754577637,147.7985534668,9849.404296875, 
3583,82.932052612305,89.909965515137,594.34631347656,461.685504729,81.114646911621,48.903511047363,228.9429473877,147.77340698242,9848.787109375, 
3584,82.932052612305,89.902488708496,594.34631347656,461.74425203125,81.114646911621,48.901908874512,228.94825744629,147.7486114502,9848.1796875, 
3585,82.932060241699,89.896110534668,594.34637451172,461.8043048291,81.114654541016,48.900230407715,228.95385742188,147.72250366211,9847.541015625, 
3586,82.932060241699,89.891105651855,594.34637451172,461.85850540527,81.114654541016,48.898616790771,228.9592590332,147.69732666016,9846.92578125, 
3587,82.932060241699,89.887710571289,594.34637451172,461.9067187085,81.114654541016,48.897048950195,228.96450805664,147.67280578613,9846.3271484375, 
3588,82.932067871094,89.886039733887,594.34637451172,461.94948494385,81.114654541016,48.895477294922,228.96977233887,147.64820861816,9845.7265625, 
3589,82.932083129883,89.886322021484,594.34649658203,461.98653400879,81.114654541016,48.893856048584,228.97523498535,147.62272644043,9845.10546875, 
3590,82.932083129883,89.888778686523,594.34649658203,462.01390439941,81.114654541016,48.892276763916,228.98059082031,147.59790039063,9844.5, 
3591,82.932090759277,89.893417358398,594.34655761719,462.03159611572,81.114654541016,48.890693664551,228.98593139648,147.57292175293,9843.8916015625, 
3592,82.932098388672,89.899940490723,594.34661865234,462.03920400391,81.114654541016,48.889080047607,228.99137878418,147.54740905762,9843.271484375, 
3593,82.932098388672,89.907661437988,594.34661865234,462.03668304687,81.11466217041,48.887531280518,228.99662780762,147.52290344238,9842.6748046875, 
3594,82.932113647461,89.916366577148,594.3466796875,462.02484355225,81.11466217041,48.885948181152,229.00198364258,147.49775695801,9842.0634765625, 
3595,82.932113647461,89.925575256348,594.3466796875,462.00503603271,81.11466217041,48.884387969971,229.00732421875,147.47299194336,9841.4619140625, 
3596,82.932113647461,89.934745788574,594.3466796875,461.97906117188,81.114654541016,48.882858276367,229.01249694824,147.4486541748,9840.8701171875, 
3597,82.93212890625,89.944038391113,594.34680175781,461.94691896973,81.114654541016,48.881294250488,229.01782226563,147.42370605469,9840.263671875, 
3598,82.932136535645,89.95238494873,594.34686279297,461.91099533203,81.114654541016,48.879703521729,229.02326965332,147.39828491211,9839.646484375, 
3599,82.932151794434,89.958724975586,594.34692382813,461.87462152344,81.114654541016,48.878086090088,229.02880859375,147.37242126465,9839.0185546875, 
3600,82.932151794434,89.963012695313,594.34692382813,461.8424343042,81.11466217041,48.876529693604,229.03416442871,147.34757995605,9838.4130859375, 
3601,82.932151794434,89.965965270996,594.34692382813,461.81443367432,81.114669799805,48.875007629395,229.03935241699,147.32318115234,9837.8203125, 
3602,82.932159423828,89.968399047852,594.34698486328,461.78971929199,81.114669799805,48.873470306396,229.04460144043,147.2985534668,9837.220703125, 
3603,82.932159423828,89.970558166504,594.34698486328,461.76865129395,81.114669799805,48.871963500977,229.04978942871,147.27439880371,9836.6318359375, 
3604,82.932174682617,89.972610473633,594.34710693359,461.7497891333,81.114677429199,48.870414733887,229.0550994873,147.24954223633,9836.0263671875, 
3605,82.932182312012,89.97444152832,594.34716796875,461.73353796387,81.114677429199,48.868865966797,229.06050109863,147.22459411621,9835.4169921875, 
3606,82.932189941406,89.975860595703,594.34722900391,461.71985276855,81.114677429199,48.867290496826,229.06593322754,147.19932556152,9834.7978515625, 
3607,82.932189941406,89.976715087891,594.34722900391,461.7094538208,81.114677429199,48.865768432617,229.07122802734,147.17485046387,9834.1982421875, 
3608,82.932197570801,89.97730255127,594.34722900391,461.70157583008,81.114677429199,48.864227294922,229.07655334473,147.15002441406,9833.5888671875, 
3609,82.932205200195,89.978103637695,594.34729003906,461.69563357422,81.114677429199,48.862705230713,229.08184814453,147.12557983398,9832.98828125, 
3610,82.932205200195,89.979446411133,594.34729003906,461.69050162598,81.114677429199,48.861194610596,229.08711242676,147.10130310059,9832.390625, 
3611,82.93221282959,89.980987548828,594.34735107422,461.68586486572,81.114685058594,48.859699249268,229.09230041504,147.0772857666,9831.7978515625, 
3612,82.932228088379,89.982322692871,594.34747314453,461.68158824219,81.114685058594,48.858104705811,229.09790039063,147.05160522461,9831.162109375, 
3613,82.932243347168,89.983009338379,594.34753417969,461.67879718262,81.114685058594,48.8564453125,229.10375976563,147.02494812012,9830.5, 
3614,82.932243347168,89.982978820801,594.34753417969,461.67825697754,81.114685058594,48.854957580566,229.10900878906,147.00109863281,9829.9072265625, 
3615,82.932243347168,89.982681274414,594.34753417969,461.67947243896,81.114685058594,48.853492736816,229.11415100098,146.97756958008,9829.3203125, 
3616,82.932243347168,89.982261657715,594.34753417969,461.6823985498,81.114692687988,48.852001190186,229.11938476563,146.95367431641,9828.72265625, 
3617,82.932250976563,89.98136138916,594.34759521484,461.68735042969,81.114700317383,48.850498199463,229.12464904785,146.92967224121,9828.1201171875, 
3618,82.932266235352,89.979057312012,594.34771728516,461.69648889893,81.114707946777,48.848880767822,229.13035583496,146.90383911133,9827.4716796875, 
3619,82.932266235352,89.97526550293,594.34771728516,461.7094538208,81.114707946777,48.847381591797,229.13568115234,146.87998962402,9826.8701171875, 
3620,82.932273864746,89.970603942871,594.34777832031,461.72741563965,81.114707946777,48.845890045166,229.14096069336,146.85621643066,9826.2685546875, 
3621,82.932273864746,89.96516418457,594.34777832031,461.75010425293,81.114715576172,48.844413757324,229.1462097168,146.83271789551,9825.671875, 
3622,82.932281494141,89.959373474121,594.34777832031,461.7768444043,81.114715576172,48.842960357666,229.15135192871,146.80966186523,9825.083984375, 
3623,82.932289123535,89.953681945801,594.34783935547,461.80768111084,81.114715576172,48.841484069824,229.15661621094,146.78622436523,9824.486328125, 
3624,82.932304382324,89.949058532715,594.34796142578,461.84094874023,81.114715576172,48.83996963501,229.16204833984,146.76219177246,9823.87109375, 
3625,82.932312011719,89.946090698242,594.34802246094,461.8734510791,81.114715576172,48.838439941406,229.1675567627,146.73796081543,9823.248046875, 
3626,82.932312011719,89.944458007813,594.34802246094,461.90199191406,81.114723205566,48.836971282959,229.17282104492,146.7147064209,9822.650390625, 
3627,82.932319641113,89.94359588623,594.34802246094,461.92774168945,81.114723205566,48.835498809814,229.17808532715,146.69142150879,9822.048828125, 
3628,82.932319641113,89.943000793457,594.34802246094,461.95061037109,81.114723205566,48.83402633667,229.18338012695,146.66818237305,9821.44921875, 
3629,82.932327270508,89.943054199219,594.34808349609,461.970102771,81.114730834961,48.832592010498,229.18852233887,146.64549255371,9820.861328125, 
3630,82.932334899902,89.943992614746,594.34814453125,461.9864889917,81.114730834961,48.831123352051,229.19383239746,146.62225341797,9820.2578125, 
3631,82.932342529297,89.945487976074,594.34820556641,461.99913879395,81.114730834961,48.829658508301,229.19912719727,146.59913635254,9819.65625, 
3632,82.932357788086,89.947494506836,594.34826660156,462.00877245117,81.114730834961,48.828121185303,229.20472717285,146.57479858398,9819.021484375, 
3633,82.932357788086,89.949935913086,594.34826660156,462.01426453613,81.114730834961,48.826667785645,229.21002197266,146.55178833008,9818.421875, 
3634,82.932357788086,89.952941894531,594.34826660156,462.01611023682,81.114730834961,48.825244903564,229.21519470215,146.52925109863,9817.8330078125, 
3635,82.932357788086,89.956596374512,594.34826660156,462.01426453613,81.114730834961,48.823825836182,229.22032165527,146.50679016113,9817.24609375, 
3636,82.93236541748,89.960578918457,594.34832763672,462.00904255371,81.114730834961,48.822410583496,229.2254486084,146.48435974121,9816.6611328125, 
3637,82.93238067627,89.963928222656,594.34844970703,462.00174978516,81.114730834961,48.820960998535,229.23075866699,146.46128845215,9816.0576171875, 
3638,82.93238067627,89.965637207031,594.34844970703,461.99504223877,81.114730834961,48.819522857666,229.23606872559,146.43841552734,9815.458984375, 
3639,82.932395935059,89.965744018555,594.34857177734,461.99085564941,81.114730834961,48.818054199219,229.24142456055,146.41494750977,9814.845703125, 
3640,82.932395935059,89.964401245117,594.34857177734,461.99058554687,81.114730834961,48.81664276123,229.2466583252,146.39239501953,9814.255859375, 
3641,82.932411193848,89.961585998535,594.3486328125,461.99594258057,81.114738464355,48.815078735352,229.2523651123,146.36737060547,9813.603515625, 
3642,82.932411193848,89.957817077637,594.3486328125,462.00629651123,81.114738464355,48.813613891602,229.25779724121,146.34384155273,9812.990234375, 
3643,82.932426452637,89.953437805176,594.34875488281,462.02331297119,81.114738464355,48.812030792236,229.26362609863,146.31826782227,9812.32421875, 
3644,82.932434082031,89.947883605957,594.34881591797,462.04564144775,81.11474609375,48.810497283936,229.26933288574,146.29348754883,9811.6796875, 
3645,82.93244934082,89.941802978516,594.34887695313,462.077333479,81.11474609375,48.808757781982,229.27578735352,146.26525878906,9810.9462890625, 
3646,82.932456970215,89.936126708984,594.34893798828,462.10902551025,81.114753723145,48.807193756104,229.28163146973,146.23977661133,9810.2841796875, 
3647,82.932456970215,89.931625366211,594.34893798828,462.14143781494,81.114761352539,48.805660247803,229.28735351563,146.21469116211,9809.6357421875, 
3648,82.932464599609,89.92798614502,594.34899902344,462.17394015381,81.114761352539,48.804122924805,229.29304504395,146.18952941895,9808.9853515625, 
3649,82.932464599609,89.925422668457,594.34899902344,462.20338133057,81.114761352539,48.802658081055,229.29850769043,146.16546630859,9808.365234375, 
3650,82.932464599609,89.924331665039,594.34899902344,462.22899605469,81.114761352539,48.801239013672,229.30377197266,146.14210510254,9807.763671875, 
3651,82.932479858398,89.925071716309,594.34912109375,462.25281009521,81.114761352539,48.799652099609,229.30969238281,146.11581420898,9807.087890625, 
3652,82.932495117188,89.927200317383,594.34918212891,462.26946641846,81.114761352539,48.798126220703,229.31544494629,146.09046936035,9806.4375, 
3653,82.932495117188,89.93034362793,594.34918212891,462.27973031494,81.114761352539,48.796607971191,229.32116699219,146.06518554688,9805.791015625, 
3654,82.932495117188,89.934158325195,594.34918212891,462.28355676758,81.114761352539,48.795234680176,229.3263092041,146.04219055176,9805.203125, 
3655,82.932510375977,89.938751220703,594.34930419922,462.28207120361,81.114761352539,48.793712615967,229.33203125,146.01664733887,9804.55078125, 
3656,82.932518005371,89.943572998047,594.34936523438,462.27558874268,81.114761352539,48.792148590088,229.33795166016,145.99031066895,9803.8818359375, 
3657,82.932518005371,89.948272705078,594.34936523438,462.26577501709,81.114768981934,48.790660858154,229.34356689453,145.9652557373,9803.244140625, 
3658,82.932518005371,89.95238494873,594.34936523438,462.254205625,81.114776611328,48.789249420166,229.34886169434,145.94137573242,9802.638671875, 
3659,82.93253326416,89.955368041992,594.34942626953,462.24155582275,81.114776611328,48.78772354126,229.35459899902,145.91549682617,9801.9833984375, 
3660,82.932540893555,89.957633972168,594.34948730469,462.23039158447,81.114784240723,48.786243438721,229.36026000977,145.89025878906,9801.3447265625, 
3661,82.932548522949,89.959991455078,594.34954833984,462.21967751709,81.114784240723,48.784744262695,229.36595153809,145.86470031738,9800.6982421875, 
3662,82.932548522949,89.962425231934,594.34954833984,462.21026894531,81.114784240723,48.783401489258,229.37104797363,145.84175109863,9800.1181640625, 
3663,82.932548522949,89.965454101563,594.34954833984,462.19977996338,81.114784240723,48.782028198242,229.3762512207,145.81820678711,9799.5244140625, 
3664,82.932563781738,89.969390869141,594.34967041016,462.18627483643,81.114784240723,48.780494689941,229.38206481934,145.7918548584,9798.8603515625, 
3665,82.932571411133,89.973350524902,594.34967041016,462.17222950439,81.114784240723,48.779029846191,229.3876953125,145.76663208008,9798.224609375, 
3666,82.932571411133,89.976997375488,594.34967041016,462.15881441162,81.114784240723,48.777698516846,229.39277648926,145.74371337891,9797.646484375, 
3667,82.932571411133,89.980354309082,594.34967041016,462.14508419922,81.114784240723,48.776390075684,229.39776611328,145.72116088867,9797.078125, 
3668,82.932571411133,89.982322692871,594.34967041016,462.13243439697,81.114784240723,48.775062561035,229.40281677246,145.69821166992,9796.5, 
3669,82.932571411133,89.982376098633,594.34967041016,462.12347599609,81.114784240723,48.773750305176,229.40783691406,145.67547607422,9795.9267578125, 
3670,82.932586669922,89.980934143066,594.34979248047,462.11924438965,81.114784240723,48.772403717041,229.41299438477,145.65209960938,9795.337890625, 
3671,82.932594299316,89.978256225586,594.34985351563,462.1207749707,81.114791870117,48.77103805542,229.41828918457,145.62837219238,9794.740234375, 
3672,82.932594299316,89.974800109863,594.34985351563,462.12748251709,81.114791870117,48.76974105835,229.42330932617,145.60583496094,9794.1708984375, 
3673,82.932609558105,89.970977783203,594.34991455078,462.14080757568,81.114791870117,48.7682762146,229.42895507813,145.58029174805,9793.5263671875, 
3674,82.932609558105,89.966735839844,594.34991455078,462.15732884766,81.114799499512,48.766937255859,229.43417358398,145.55699157715,9792.9375, 
3675,82.932624816895,89.961982727051,594.35003662109,462.18132295654,81.114799499512,48.76541519165,229.44004821777,145.53044128418,9792.265625, 
3676,82.932640075684,89.956764221191,594.35015869141,462.20806310791,81.114799499512,48.763977050781,229.44567871094,145.50537109375,9791.630859375, 
3677,82.932640075684,89.951995849609,594.35015869141,462.23687404541,81.114799499512,48.762573242188,229.45118713379,145.48083496094,9791.0078125, 
3678,82.932640075684,89.947807312012,594.35015869141,462.26469460693,81.114799499512,48.761276245117,229.45620727539,145.45823669434,9790.43359375, 
3679,82.932640075684,89.943923950195,594.35015869141,462.2936405957,81.114799499512,48.75997543335,229.46127319336,145.43550109863,9789.8564453125, 
3680,82.932640075684,89.940124511719,594.35015869141,462.32294672119,81.114807128906,48.758689880371,229.46626281738,145.41299438477,9789.28515625, 
3681,82.932647705078,89.936737060547,594.35021972656,462.35319820557,81.114807128906,48.757369995117,229.4714050293,145.38993835449,9788.6982421875, 
3682,82.932655334473,89.933799743652,594.35021972656,462.38196412598,81.114807128906,48.756088256836,229.47644042969,145.36755371094,9788.126953125, 
3683,82.932662963867,89.931419372559,594.35028076172,462.41005479004,81.114807128906,48.754791259766,229.48153686523,145.34490966797,9787.548828125, 
3684,82.932662963867,89.929817199707,594.35028076172,462.4354894458,81.114807128906,48.753528594971,229.48649597168,145.32276916504,9786.984375, 
3685,82.932670593262,89.929138183594,594.35034179688,462.45840314453,81.114807128906,48.752265930176,229.49147033691,145.30058288574,9786.4169921875, 
3686,82.932670593262,89.929267883301,594.35034179688,462.47798557861,81.114807128906,48.751010894775,229.49642944336,145.27857971191,9785.8544921875, 
