SPEED,ALT
40.0,2070.0
40.0,2070.0
40.0,2060.0
40.0,2060.0
40.0,2060.0
40.0,2070.0
40.0,2070.0
40.0,2060.0
40.0,2060.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2060.0
40.0,2070.0
40.0,
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2060.0
40.0,2060.0
40.0,2070.0
40.0,2060.0
40.0,2060.0
40.0,2060.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2060.0
40.0,2070.0
40.0,2060.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2060.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
,2070.0
40.0,2070.0
,2070.0
,2070.0
,2070.0
,2070.0
,2070.0
,2070.0
,2070.0
40.0,2070.0
40.0,2070.0
,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2060.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2060.0
40.0,2070.0
40.0,2070.0
40.0,2060.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2060.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2060.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,
40.0,2070.0
40.0,
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2060.0
40.0,2060.0
40.0,2060.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
,2060.0
40.0,2060.0
40.0,2060.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,
40.0,
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2060.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2060.0
40.0,2060.0
40.0,2070.0
40.0,2060.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2070.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2070.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,
40.0,
40.0,2070.0
40.0,2080.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2060.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2080.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2080.0
40.0,2080.0
40.0,2080.0
40.0,2080.0
40.0,2080.0
40.0,2080.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2080.0
40.0,2070.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,
40.0,2080.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2080.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,2070.0
40.0,
40.0,
40.0,2070.0
40.0,2070.0
,2070.0
40.0,2070.0
41.0,2070.0
41.0,2070.0
41.0,2070.0
41.0,2070.0
41.0,2070.0
41.0,2070.0
41.0,2070.0
41.0,2070.0
41.0,2070.0
41.0,2070.0
42.0,2070.0
42.0,2070.0
42.0,2070.0
42.0,2070.0
42.0,2070.0
43.0,2070.0
43.0,2070.0
43.0,
43.0,2070.0
43.0,2070.0
43.0,2070.0
43.0,2070.0
43.0,
44.0,2070.0
44.0,2070.0
44.0,2070.0
44.0,2070.0
44.0,2070.0
45.0,2070.0
45.0,2070.0
45.0,2070.0
45.0,2070.0
45.0,2070.0
45.0,2070.0
45.0,2070.0
45.0,2070.0
46.0,2070.0
46.0,2070.0
46.0,2070.0
46.0,2080.0
46.0,2070.0
46.0,2070.0
46.0,2070.0
46.0,2070.0
47.0,2070.0
46.0,2070.0
47.0,2070.0
47.0,2070.0
47.0,2070.0
47.0,2070.0
47.0,2070.0
47.0,2070.0
47.0,2070.0
48.0,2070.0
48.0,2070.0
48.0,2070.0
48.0,2070.0
48.0,2070.0
48.0,2080.0
49.0,2070.0
49.0,
49.0,2070.0
49.0,2070.0
49.0,2070.0
49.0,2070.0
50.0,2070.0
50.0,2070.0
50.0,2070.0
50.0,2070.0
50.0,2070.0
50.0,2070.0
50.0,2070.0
50.0,2070.0
50.0,2070.0
51.0,2070.0
51.0,2070.0
51.0,2070.0
51.0,
51.0,2070.0
51.0,2070.0
51.0,2070.0
52.0,2070.0
52.0,2070.0
52.0,2070.0
52.0,2070.0
52.0,2070.0
52.0,2070.0
53.0,2070.0
53.0,2070.0
53.0,2070.0
53.0,2070.0
53.0,2070.0
53.0,2070.0
,2070.0
54.0,2070.0
54.0,2070.0
54.0,2070.0
54.0,2070.0
54.0,2070.0
54.0,2070.0
54.0,2070.0
54.0,2070.0
55.0,2070.0
55.0,2070.0
55.0,2070.0
55.0,2070.0
55.0,2070.0
55.0,2070.0
55.0,2070.0
55.0,2070.0
55.0,2070.0
56.0,2070.0
56.0,2070.0
56.0,2070.0
56.0,2070.0
56.0,2070.0
56.0,2070.0
56.0,2070.0
57.0,2070.0
57.0,2070.0
57.0,2070.0
57.0,2070.0
57.0,2070.0
57.0,2070.0
57.0,2070.0
58.0,2070.0
58.0,2070.0
58.0,2070.0
58.0,2070.0
58.0,2070.0
58.0,2070.0
58.0,2070.0
58.0,2070.0
58.0,2070.0
58.0,2070.0
58.0,2070.0
59.0,2070.0
59.0,2070.0
59.0,2070.0
59.0,2070.0
59.0,2070.0
59.0,2070.0
59.0,2070.0
59.0,2070.0
60.0,2070.0
60.0,2070.0
60.0,2070.0
60.0,
60.0,2070.0
60.0,2070.0
61.0,2070.0
61.0,2070.0
61.0,2070.0
61.0,2070.0
61.0,2070.0
61.0,2070.0
61.0,2070.0
61.0,2070.0
61.0,2070.0
62.0,2070.0
62.0,2070.0
62.0,2070.0
62.0,2070.0
62.0,2070.0
62.0,2070.0
63.0,2070.0
63.0,2070.0
63.0,2070.0
63.0,2070.0
63.0,2070.0
63.0,2070.0
63.0,2070.0
64.0,2070.0
64.0,2070.0
64.0,2070.0
64.0,2070.0
64.0,2070.0
64.0,
64.0,2070.0
,2070.0
,2070.0
65.0,2070.0
65.0,2070.0
66.0,2070.0
66.0,2070.0
66.0,
66.0,2070.0
66.0,2070.0
66.0,2070.0
66.0,2070.0
66.0,2070.0
66.0,2070.0
66.0,2070.0
67.0,2070.0
67.0,2070.0
67.0,2070.0
67.0,2070.0
67.0,2070.0
67.0,2070.0
67.0,2070.0
67.0,2070.0
67.0,2070.0
68.0,2070.0
68.0,2070.0
68.0,2070.0
68.0,2070.0
68.0,2070.0
68.0,2070.0
68.0,2070.0
68.0,2070.0
68.0,
68.0,2070.0
69.0,2070.0
69.0,
69.0,2070.0
69.0,
69.0,2070.0
70.0,2070.0
70.0,2070.0
70.0,2070.0
70.0,2070.0
,2070.0
70.0,2070.0
70.0,2070.0
70.0,
71.0,2070.0
71.0,2070.0
71.0,2070.0
71.0,
71.0,2070.0
71.0,2070.0
71.0,2070.0
,2070.0
72.0,2070.0
72.0,2070.0
72.0,2070.0
72.0,2070.0
72.0,
72.0,2070.0
72.0,2070.0
72.0,2070.0
72.0,2070.0
73.0,
73.0,2070.0
73.0,2070.0
73.0,2070.0
73.0,2070.0
74.0,2070.0
74.0,2070.0
74.0,2070.0
74.0,2070.0
74.0,2070.0
74.0,2070.0
74.0,2070.0
74.0,2070.0
74.0,2070.0
75.0,
75.0,2070.0
75.0,2070.0
75.0,2070.0
75.0,2070.0
75.0,2070.0
75.0,2070.0
76.0,2070.0
76.0,2070.0
76.0,
76.0,2070.0
76.0,2070.0
76.0,2070.0
76.0,2070.0
76.0,2070.0
76.0,2070.0
77.0,2070.0
77.0,2070.0
77.0,2070.0
77.0,2070.0
77.0,2070.0
77.0,2070.0
78.0,2070.0
78.0,2070.0
78.0,2070.0
78.0,2070.0
78.0,2070.0
78.0,2070.0
79.0,2070.0
79.0,2070.0
79.0,2070.0
79.0,2070.0
79.0,2070.0
79.0,2070.0
79.0,2070.0
79.0,2070.0
79.0,2070.0
80.0,2070.0
,2070.0
80.0,2070.0
80.0,2070.0
80.0,2070.0
80.0,2070.0
81.0,2070.0
81.0,2070.0
81.0,2070.0
81.0,2070.0
81.0,
81.0,
82.0,2070.0
82.0,
82.0,
82.0,2070.0
82.0,2070.0
82.0,2070.0
82.0,
83.0,2070.0
83.0,2070.0
83.0,2070.0
83.0,2070.0
83.0,2070.0
83.0,2080.0
84.0,2080.0
84.0,2080.0
84.0,2070.0
84.0,2070.0
84.0,2070.0
84.0,2070.0
84.0,2070.0
84.0,2070.0
84.0,2070.0
84.0,2070.0
84.0,2070.0
,2070.0
85.0,2070.0
85.0,2070.0
85.0,2070.0
85.0,2070.0
85.0,2070.0
85.0,2070.0
85.0,2070.0
86.0,2070.0
86.0,2070.0
86.0,2070.0
86.0,2070.0
86.0,2080.0
86.0,2070.0
86.0,2070.0
86.0,2070.0
86.0,2080.0
86.0,2070.0
86.0,2070.0
86.0,2070.0
87.0,2070.0
87.0,2070.0
87.0,2080.0
87.0,2070.0
87.0,2070.0
87.0,2080.0
87.0,2080.0
87.0,2080.0
87.0,2070.0
88.0,2070.0
88.0,2080.0
88.0,2070.0
88.0,2070.0
88.0,2070.0
88.0,2070.0
88.0,2070.0
88.0,2070.0
88.0,2080.0
89.0,2070.0
89.0,2080.0
89.0,2070.0
89.0,2080.0
89.0,2080.0
89.0,2070.0
89.0,2070.0
,2070.0
90.0,2070.0
,2070.0
89.0,2070.0
90.0,2070.0
90.0,2070.0
90.0,2070.0
90.0,2070.0
90.0,2070.0
90.0,2070.0
90.0,2070.0
90.0,2070.0
90.0,2070.0
90.0,2070.0
90.0,2070.0
91.0,2070.0
91.0,2070.0
91.0,2070.0
91.0,2070.0
91.0,2070.0
91.0,2080.0
91.0,2080.0
91.0,2080.0
91.0,2070.0
92.0,2070.0
91.0,2070.0
92.0,2070.0
92.0,2070.0
92.0,2070.0
92.0,2070.0
92.0,2070.0
92.0,2070.0
92.0,2070.0
93.0,2070.0
93.0,2070.0
93.0,2070.0
93.0,2070.0
93.0,2070.0
93.0,2070.0
93.0,2070.0
94.0,2070.0
94.0,2070.0
94.0,2070.0
94.0,2070.0
94.0,2070.0
94.0,2070.0
94.0,2070.0
95.0,2070.0
95.0,2070.0
95.0,2070.0
95.0,2070.0
95.0,2070.0
95.0,2070.0
96.0,2070.0
96.0,2070.0
96.0,2070.0
96.0,2070.0
96.0,2070.0
96.0,2070.0
97.0,2070.0
97.0,2070.0
97.0,2070.0
97.0,2070.0
97.0,2070.0
97.0,2070.0
97.0,2070.0
97.0,2070.0
97.0,2070.0
97.0,2070.0
98.0,2080.0
98.0,2070.0
98.0,2070.0
98.0,2070.0
98.0,2070.0
98.0,2070.0
98.0,2070.0
98.0,2070.0
98.0,2070.0
99.0,2070.0
99.0,2070.0
98.0,2070.0
98.0,2070.0
99.0,2070.0
99.0,2080.0
99.0,2070.0
99.0,2070.0
99.0,2070.0
99.0,2080.0
99.0,2080.0
,2070.0
,2080.0
99.0,2070.0
100.0,2080.0
100.0,2080.0
100.0,2080.0
100.0,2070.0
100.0,2080.0
100.0,2080.0
100.0,2080.0
100.0,2070.0
100.0,2070.0
100.0,2070.0
100.0,2070.0
100.0,2070.0
100.0,2070.0
100.0,2070.0
100.0,2070.0
101.0,2070.0
101.0,2070.0
101.0,2070.0
100.0,2070.0
101.0,2070.0
101.0,2070.0
101.0,2070.0
101.0,2070.0
101.0,2070.0
101.0,2070.0
101.0,2070.0
101.0,2070.0
102.0,2060.0
102.0,2070.0
102.0,2070.0
102.0,2060.0
102.0,
102.0,2060.0
102.0,2060.0
102.0,2060.0
102.0,2070.0
102.0,2070.0
102.0,2060.0
102.0,2060.0
102.0,2060.0
102.0,2070.0
102.0,2070.0
102.0,2070.0
102.0,2070.0
102.0,2070.0
103.0,2070.0
103.0,2070.0
103.0,2070.0
103.0,2070.0
103.0,2070.0
103.0,2070.0
103.0,2080.0
103.0,2080.0
103.0,2070.0
103.0,
104.0,2070.0
104.0,2070.0
104.0,2070.0
104.0,2070.0
104.0,2070.0
104.0,2070.0
104.0,2070.0
104.0,2070.0
104.0,2070.0
104.0,2070.0
104.0,2080.0
104.0,2080.0
104.0,2080.0
104.0,2080.0
104.0,2080.0
104.0,2080.0
104.0,2080.0
104.0,2080.0
104.0,2080.0
105.0,2090.0
105.0,2090.0
104.0,2090.0
104.0,2090.0
105.0,2090.0
105.0,2090.0
105.0,2090.0
105.0,2090.0
105.0,2090.0
105.0,2090.0
105.0,2090.0
106.0,2090.0
106.0,2090.0
106.0,2090.0
106.0,2100.0
106.0,2100.0
106.0,2090.0
106.0,2100.0
106.0,2100.0
106.0,2100.0
106.0,2100.0
106.0,2100.0
106.0,2100.0
106.0,2100.0
106.0,2100.0
106.0,2110.0
106.0,2110.0
106.0,2110.0
106.0,
106.0,2110.0
105.0,2110.0
105.0,2110.0
105.0,2110.0
105.0,2110.0
105.0,2110.0
105.0,2110.0
105.0,2110.0
105.0,2110.0
105.0,2110.0
105.0,2110.0
105.0,2110.0
105.0,2110.0
105.0,2110.0
105.0,2110.0
105.0,2120.0
105.0,2120.0
105.0,2120.0
105.0,2120.0
105.0,2120.0
105.0,2120.0
105.0,2120.0
105.0,2120.0
106.0,2120.0
106.0,2130.0
106.0,2130.0
106.0,2120.0
106.0,2130.0
106.0,2120.0
106.0,2120.0
106.0,2130.0
106.0,2130.0
106.0,2130.0
106.0,2130.0
106.0,2130.0
106.0,2130.0
106.0,2130.0
106.0,2130.0
106.0,2130.0
106.0,2130.0
106.0,2140.0
106.0,2130.0
106.0,2140.0
106.0,2130.0
106.0,
106.0,2140.0
106.0,2140.0
106.0,2140.0
106.0,2140.0
106.0,2140.0
106.0,2140.0
106.0,2140.0
106.0,2140.0
106.0,2150.0
106.0,2140.0
106.0,2150.0
106.0,2150.0
106.0,2150.0
106.0,2150.0
106.0,2150.0
106.0,2150.0
106.0,2150.0
106.0,2150.0
106.0,2150.0
106.0,2150.0
106.0,2150.0
107.0,2160.0
106.0,2160.0
106.0,2160.0
106.0,
106.0,
106.0,2170.0
106.0,2160.0
106.0,2170.0
106.0,
106.0,
106.0,2170.0
107.0,2170.0
106.0,
106.0,2170.0
106.0,2170.0
106.0,2170.0
106.0,2170.0
106.0,2170.0
106.0,2170.0
106.0,2170.0
106.0,2170.0
106.0,2170.0
106.0,2170.0
106.0,2170.0
106.0,2180.0
106.0,2180.0
106.0,2180.0
106.0,
106.0,
106.0,2180.0
106.0,2180.0
106.0,2180.0
106.0,2180.0
106.0,
106.0,2190.0
106.0,2180.0
106.0,2180.0
107.0,2190.0
106.0,2190.0
106.0,2190.0
106.0,2190.0
106.0,2190.0
107.0,2190.0
107.0,2190.0
106.0,2190.0
106.0,2190.0
106.0,2190.0
106.0,2200.0
106.0,2200.0
106.0,2200.0
107.0,2200.0
106.0,2200.0
106.0,2200.0
107.0,2200.0
106.0,2210.0
106.0,2200.0
107.0,2200.0
107.0,2200.0
107.0,2200.0
107.0,2200.0
107.0,2210.0
107.0,2210.0
107.0,2210.0
107.0,2210.0
107.0,2210.0
107.0,2210.0
107.0,2210.0
107.0,2220.0
107.0,2210.0
107.0,2210.0
107.0,2210.0
107.0,2220.0
107.0,2220.0
107.0,2220.0
107.0,
107.0,
107.0,2220.0
107.0,2220.0
107.0,2220.0
107.0,
108.0,
108.0,2220.0
108.0,2220.0
108.0,2220.0
108.0,2220.0
108.0,2220.0
108.0,2230.0
108.0,2230.0
108.0,2230.0
108.0,2230.0
107.0,2230.0
107.0,
107.0,2230.0
108.0,2230.0
107.0,2230.0
108.0,2230.0
108.0,2230.0
108.0,2230.0
108.0,2230.0
108.0,2240.0
108.0,2240.0
108.0,2240.0
108.0,2240.0
108.0,2240.0
108.0,2240.0
108.0,2240.0
108.0,2250.0
108.0,2240.0
108.0,2250.0
108.0,2250.0
108.0,2250.0
108.0,2250.0
108.0,2250.0
108.0,2250.0
108.0,2250.0
108.0,2250.0
108.0,2250.0
108.0,2250.0
108.0,2250.0
108.0,2250.0
108.0,2250.0
109.0,2260.0
109.0,2260.0
,2260.0
,2260.0
109.0,2260.0
109.0,2260.0
109.0,2260.0
109.0,
109.0,2260.0
109.0,2260.0
109.0,2270.0
109.0,2260.0
109.0,2260.0
109.0,2260.0
109.0,2260.0
109.0,2270.0
109.0,2270.0
109.0,2270.0
,2270.0
109.0,2270.0
109.0,2270.0
109.0,2270.0
109.0,2270.0
109.0,2270.0
109.0,2270.0
109.0,
109.0,2280.0
109.0,2270.0
109.0,2280.0
109.0,2280.0
109.0,2280.0
109.0,2280.0
109.0,2280.0
109.0,2280.0
109.0,2280.0
109.0,2280.0
109.0,2280.0
109.0,2280.0
110.0,2280.0
110.0,2290.0
,2290.0
110.0,2290.0
110.0,2290.0
110.0,2290.0
110.0,2290.0
110.0,2290.0
110.0,2290.0
110.0,2290.0
110.0,2290.0
110.0,2290.0
110.0,2290.0
110.0,2290.0
110.0,2300.0
110.0,2300.0
110.0,2300.0
110.0,2300.0
110.0,2300.0
110.0,2300.0
110.0,2300.0
110.0,2300.0
110.0,2300.0
110.0,2310.0
110.0,2300.0
110.0,2300.0
110.0,2310.0
110.0,2310.0
110.0,2310.0
110.0,2310.0
110.0,2310.0
110.0,
110.0,2310.0
110.0,
110.0,
111.0,2310.0
110.0,2310.0
111.0,2310.0
111.0,2310.0
111.0,2320.0
111.0,2320.0
111.0,2320.0
111.0,2320.0
111.0,2320.0
111.0,2320.0
111.0,2320.0
111.0,2320.0
111.0,2320.0
111.0,2320.0
111.0,2320.0
